trial_id,qid,task,model,choice,confidence,correct
437,GRID-0437,Grid,qwen2.5-vl-7b,A,4,1
438,GRID-0438,Grid,qwen2.5-vl-7b,B,3,1
439,GRID-0439,Grid,qwen2.5-vl-7b,B,3,1
440,GRID-0440,Grid,qwen2.5-vl-7b,B,3,1
441,GRID-0441,Grid,qwen2.5-vl-7b,B,3,1
442,GRID-0442,Grid,qwen2.5-vl-7b,B,3,1
443,GRID-0443,Grid,qwen2.5-vl-7b,B,3,1
444,GRID-0444,Grid,qwen2.5-vl-7b,A,4,1
445,GRID-0445,Grid,qwen2.5-vl-7b,B,3,1
446,GRID-0446,Grid,qwen2.5-vl-7b,B,3,1
447,GRID-0447,Grid,qwen2.5-vl-7b,B,3,1
448,GRID-0448,Grid,qwen2.5-vl-7b,B,3,1
449,GRID-0449,Grid,qwen2.5-vl-7b,B,3,1
450,GRID-0450,Grid,qwen2.5-vl-7b,B,3,1
451,GRID-0451,Grid,qwen2.5-vl-7b,B,3,1
452,GRID-0452,Grid,qwen2.5-vl-7b,A,3,1
453,GRID-0453,Grid,qwen2.5-vl-7b,A,4,1
454,GRID-0454,Grid,qwen2.5-vl-7b,A,3,1
455,GRID-0455,Grid,qwen2.5-vl-7b,A,3,1
456,GRID-0456,Grid,qwen2.5-vl-7b,A,3,1
457,GRID-0457,Grid,qwen2.5-vl-7b,A,3,1
458,GRID-0458,Grid,qwen2.5-vl-7b,B,3,1
459,GRID-0459,Grid,qwen2.5-vl-7b,B,3,1
460,GRID-0460,Grid,qwen2.5-vl-7b,B,3,1
461,GRID-0461,Grid,qwen2.5-vl-7b,B,3,1
462,GRID-0462,Grid,qwen2.5-vl-7b,B,3,1
463,GRID-0463,Grid,qwen2.5-vl-7b,B,3,1
464,GRID-0464,Grid,qwen2.5-vl-7b,A,3,1
465,GRID-0465,Grid,qwen2.5-vl-7b,A,3,1
466,GRID-0466,Grid,qwen2.5-vl-7b,B,3,1
467,GRID-0467,Grid,qwen2.5-vl-7b,B,3,1
468,GRID-0468,Grid,qwen2.5-vl-7b,B,3,1
469,GRID-0469,Grid,qwen2.5-vl-7b,A,4,1
470,GRID-0470,Grid,qwen2.5-vl-7b,B,3,1
471,GRID-0471,Grid,qwen2.5-vl-7b,A,3,1
472,GRID-0472,Grid,qwen2.5-vl-7b,A,3,1
473,GRID-0473,Grid,qwen2.5-vl-7b,A,3,1
474,GRID-0474,Grid,qwen2.5-vl-7b,B,3,1
475,GRID-0475,Grid,qwen2.5-vl-7b,A,3,1
476,GRID-0476,Grid,qwen2.5-vl-7b,B,3,1
477,GRID-0477,Grid,qwen2.5-vl-7b,B,3,1
478,GRID-0478,Grid,qwen2.5-vl-7b,A,4,1
479,GRID-0479,Grid,qwen2.5-vl-7b,A,3,1
480,GRID-0480,Grid,qwen2.5-vl-7b,B,3,1
481,GRID-0481,Grid,qwen2.5-vl-7b,A,3,1
482,GRID-0482,Grid,qwen2.5-vl-7b,A,3,1
483,GRID-0483,Grid,qwen2.5-vl-7b,B,3,1
484,GRID-0484,Grid,qwen2.5-vl-7b,B,3,1
485,GRID-0485,Grid,qwen2.5-vl-7b,A,3,1
486,GRID-0486,Grid,qwen2.5-vl-7b,A,3,1
487,GRID-0487,Grid,qwen2.5-vl-7b,B,3,1
488,GRID-0488,Grid,qwen2.5-vl-7b,A,3,1
489,GRID-0489,Grid,qwen2.5-vl-7b,A,3,1
490,GRID-0490,Grid,qwen2.5-vl-7b,A,3,1
491,GRID-0491,Grid,qwen2.5-vl-7b,B,3,1
492,GRID-0492,Grid,qwen2.5-vl-7b,B,3,1
493,GRID-0493,Grid,qwen2.5-vl-7b,A,3,1
494,GRID-0494,Grid,qwen2.5-vl-7b,B,3,1
495,GRID-0495,Grid,qwen2.5-vl-7b,A,3,1
496,GRID-0496,Grid,qwen2.5-vl-7b,B,3,1
497,GRID-0497,Grid,qwen2.5-vl-7b,B,3,1
498,GRID-0498,Grid,qwen2.5-vl-7b,B,3,1
499,GRID-0499,Grid,qwen2.5-vl-7b,A,4,1
500,GRID-0500,Grid,qwen2.5-vl-7b,B,3,1
501,GRID-0501,Grid,qwen2.5-vl-7b,A,3,1
502,GRID-0502,Grid,qwen2.5-vl-7b,A,3,1
503,GRID-0503,Grid,qwen2.5-vl-7b,A,3,1
504,GRID-0504,Grid,qwen2.5-vl-7b,B,3,1
505,GRID-0505,Grid,qwen2.5-vl-7b,B,3,1
506,GRID-0506,Grid,qwen2.5-vl-7b,A,3,1
507,GRID-0507,Grid,qwen2.5-vl-7b,A,4,1
508,GRID-0508,Grid,qwen2.5-vl-7b,A,4,1
509,GRID-0509,Grid,qwen2.5-vl-7b,B,3,1
510,GRID-0510,Grid,qwen2.5-vl-7b,B,3,1
511,GRID-0511,Grid,qwen2.5-vl-7b,B,3,1
512,GRID-0512,Grid,qwen2.5-vl-7b,B,3,1
513,GRID-0513,Grid,qwen2.5-vl-7b,B,3,1
514,GRID-0514,Grid,qwen2.5-vl-7b,A,3,1
515,GRID-0515,Grid,qwen2.5-vl-7b,A,3,1
516,GRID-0516,Grid,qwen2.5-vl-7b,A,3,1
517,GRID-0517,Grid,qwen2.5-vl-7b,B,3,1
518,GRID-0518,Grid,qwen2.5-vl-7b,A,3,1
519,GRID-0519,Grid,qwen2.5-vl-7b,B,3,1
520,GRID-0520,Grid,qwen2.5-vl-7b,B,3,1
521,GRID-0521,Grid,qwen2.5-vl-7b,B,3,1
522,GRID-0522,Grid,qwen2.5-vl-7b,A,3,1
523,GRID-0523,Grid,qwen2.5-vl-7b,B,3,1
524,GRID-0524,Grid,qwen2.5-vl-7b,A,3,1
525,GRID-0525,Grid,qwen2.5-vl-7b,B,3,1
526,GRID-0526,Grid,qwen2.5-vl-7b,B,3,1
527,GRID-0527,Grid,qwen2.5-vl-7b,B,3,1
528,GRID-0528,Grid,qwen2.5-vl-7b,B,3,1
529,GRID-0529,Grid,qwen2.5-vl-7b,B,3,1
530,GRID-0530,Grid,qwen2.5-vl-7b,B,3,1
531,GRID-0531,Grid,qwen2.5-vl-7b,B,3,1
532,GRID-0532,Grid,qwen2.5-vl-7b,B,3,1
533,GRID-0533,Grid,qwen2.5-vl-7b,A,3,1
534,GRID-0534,Grid,qwen2.5-vl-7b,A,4,1
535,GRID-0535,Grid,qwen2.5-vl-7b,B,3,1
536,GRID-0536,Grid,qwen2.5-vl-7b,A,3,1
537,GRID-0537,Grid,qwen2.5-vl-7b,A,3,1
538,GRID-0538,Grid,qwen2.5-vl-7b,B,3,1
539,GRID-0539,Grid,qwen2.5-vl-7b,A,4,1
540,GRID-0540,Grid,qwen2.5-vl-7b,B,3,1
541,GRID-0541,Grid,qwen2.5-vl-7b,A,4,1
542,GRID-0542,Grid,qwen2.5-vl-7b,A,4,1
543,GRID-0543,Grid,qwen2.5-vl-7b,A,5,1
544,GRID-0544,Grid,qwen2.5-vl-7b,A,3,1
545,GRID-0545,Grid,qwen2.5-vl-7b,A,3,1
546,GRID-0546,Grid,qwen2.5-vl-7b,B,3,1
547,GRID-0547,Grid,qwen2.5-vl-7b,B,3,1
548,GRID-0548,Grid,qwen2.5-vl-7b,B,3,1
549,GRID-0549,Grid,qwen2.5-vl-7b,B,3,1
550,GRID-0550,Grid,qwen2.5-vl-7b,B,3,1
551,GRID-0551,Grid,qwen2.5-vl-7b,B,3,1
552,GRID-0552,Grid,qwen2.5-vl-7b,A,3,1
553,GRID-0553,Grid,qwen2.5-vl-7b,B,3,1
554,GRID-0554,Grid,qwen2.5-vl-7b,B,3,1
555,GRID-0555,Grid,qwen2.5-vl-7b,A,3,1
556,GRID-0556,Grid,qwen2.5-vl-7b,A,3,1
557,GRID-0557,Grid,qwen2.5-vl-7b,A,3,1
558,GRID-0558,Grid,qwen2.5-vl-7b,A,3,1
559,GRID-0559,Grid,qwen2.5-vl-7b,A,3,1
560,GRID-0560,Grid,qwen2.5-vl-7b,B,3,1
561,GRID-0561,Grid,qwen2.5-vl-7b,B,3,1
562,GRID-0562,Grid,qwen2.5-vl-7b,B,3,1
563,GRID-0563,Grid,qwen2.5-vl-7b,B,3,1
564,GRID-0564,Grid,qwen2.5-vl-7b,A,3,1
565,GRID-0565,Grid,qwen2.5-vl-7b,B,3,1
566,GRID-0566,Grid,qwen2.5-vl-7b,B,3,1
567,GRID-0567,Grid,qwen2.5-vl-7b,B,3,1
568,GRID-0568,Grid,qwen2.5-vl-7b,B,3,1
569,GRID-0569,Grid,qwen2.5-vl-7b,B,3,1
570,GRID-0570,Grid,qwen2.5-vl-7b,B,3,1
571,GRID-0571,Grid,qwen2.5-vl-7b,B,3,1
572,GRID-0572,Grid,qwen2.5-vl-7b,A,4,1
573,GRID-0573,Grid,qwen2.5-vl-7b,B,3,1
574,GRID-0574,Grid,qwen2.5-vl-7b,B,3,1
575,GRID-0575,Grid,qwen2.5-vl-7b,A,3,1
576,GRID-0576,Grid,qwen2.5-vl-7b,A,4,1
577,GRID-0577,Grid,qwen2.5-vl-7b,A,4,1
578,GRID-0578,Grid,qwen2.5-vl-7b,A,3,1
579,GRID-0579,Grid,qwen2.5-vl-7b,A,4,1
580,GRID-0580,Grid,qwen2.5-vl-7b,A,3,1
581,GRID-0581,Grid,qwen2.5-vl-7b,A,4,1
582,GRID-0582,Grid,qwen2.5-vl-7b,A,4,1
583,GRID-0583,Grid,qwen2.5-vl-7b,B,3,1
584,GRID-0584,Grid,qwen2.5-vl-7b,B,3,1
585,GRID-0585,Grid,qwen2.5-vl-7b,B,3,1
586,GRID-0586,Grid,qwen2.5-vl-7b,B,3,1
587,GRID-0587,Grid,qwen2.5-vl-7b,B,3,1
588,GRID-0588,Grid,qwen2.5-vl-7b,B,3,1
589,GRID-0589,Grid,qwen2.5-vl-7b,B,3,1
590,GRID-0590,Grid,qwen2.5-vl-7b,A,3,1
591,GRID-0591,Grid,qwen2.5-vl-7b,A,3,1
592,GRID-0592,Grid,qwen2.5-vl-7b,B,3,1
593,GRID-0593,Grid,qwen2.5-vl-7b,B,3,1
594,GRID-0594,Grid,qwen2.5-vl-7b,A,3,1
595,GRID-0595,Grid,qwen2.5-vl-7b,B,3,1
596,GRID-0596,Grid,qwen2.5-vl-7b,B,3,1
597,GRID-0597,Grid,qwen2.5-vl-7b,B,3,1
598,GRID-0598,Grid,qwen2.5-vl-7b,A,4,1
599,GRID-0599,Grid,qwen2.5-vl-7b,A,3,1
600,GRID-0600,Grid,qwen2.5-vl-7b,B,3,1
601,GRID-0601,Grid,qwen2.5-vl-7b,A,3,1
602,GRID-0602,Grid,qwen2.5-vl-7b,A,3,1
603,GRID-0603,Grid,qwen2.5-vl-7b,A,3,1
604,GRID-0604,Grid,qwen2.5-vl-7b,B,3,1
605,GRID-0605,Grid,qwen2.5-vl-7b,B,3,1
606,GRID-0606,Grid,qwen2.5-vl-7b,A,4,1
607,GRID-0607,Grid,qwen2.5-vl-7b,B,3,1
608,GRID-0608,Grid,qwen2.5-vl-7b,A,3,1
609,GRID-0609,Grid,qwen2.5-vl-7b,A,3,1
610,GRID-0610,Grid,qwen2.5-vl-7b,A,3,1
611,GRID-0611,Grid,qwen2.5-vl-7b,A,4,1
612,GRID-0612,Grid,qwen2.5-vl-7b,B,3,1
613,GRID-0613,Grid,qwen2.5-vl-7b,A,3,1
614,GRID-0614,Grid,qwen2.5-vl-7b,A,4,1
615,GRID-0615,Grid,qwen2.5-vl-7b,A,3,1
616,GRID-0616,Grid,qwen2.5-vl-7b,A,3,1
617,GRID-0617,Grid,qwen2.5-vl-7b,A,3,1
618,GRID-0618,Grid,qwen2.5-vl-7b,A,3,1
619,GRID-0619,Grid,qwen2.5-vl-7b,A,3,1
620,GRID-0620,Grid,qwen2.5-vl-7b,B,3,1
621,GRID-0621,Grid,qwen2.5-vl-7b,B,3,1
622,GRID-0622,Grid,qwen2.5-vl-7b,A,3,1
623,GRID-0623,Grid,qwen2.5-vl-7b,A,3,1
624,GRID-0624,Grid,qwen2.5-vl-7b,A,3,1
625,GRID-0625,Grid,qwen2.5-vl-7b,A,3,1
626,GRID-0626,Grid,qwen2.5-vl-7b,B,3,1
627,GRID-0627,Grid,qwen2.5-vl-7b,A,3,1
628,GRID-0628,Grid,qwen2.5-vl-7b,A,3,1
629,GRID-0629,Grid,qwen2.5-vl-7b,B,3,1
630,GRID-0630,Grid,qwen2.5-vl-7b,B,3,1
631,GRID-0631,Grid,qwen2.5-vl-7b,B,3,1
632,GRID-0632,Grid,qwen2.5-vl-7b,A,3,1
633,GRID-0633,Grid,qwen2.5-vl-7b,A,3,1
634,GRID-0634,Grid,qwen2.5-vl-7b,A,4,1
635,GRID-0635,Grid,qwen2.5-vl-7b,B,3,1
636,GRID-0636,Grid,qwen2.5-vl-7b,A,4,1
637,GRID-0637,Grid,qwen2.5-vl-7b,B,3,1
638,GRID-0638,Grid,qwen2.5-vl-7b,A,4,1
639,GRID-0639,Grid,qwen2.5-vl-7b,B,3,1
640,GRID-0640,Grid,qwen2.5-vl-7b,A,4,1
641,GRID-0641,Grid,qwen2.5-vl-7b,A,3,1
642,GRID-0642,Grid,qwen2.5-vl-7b,B,3,1
643,GRID-0643,Grid,qwen2.5-vl-7b,A,4,1
644,GRID-0644,Grid,qwen2.5-vl-7b,B,3,1
645,GRID-0645,Grid,qwen2.5-vl-7b,B,3,1
646,GRID-0646,Grid,qwen2.5-vl-7b,B,3,1
647,GRID-0647,Grid,qwen2.5-vl-7b,A,3,1
648,GRID-0648,Grid,qwen2.5-vl-7b,B,3,1
649,GRID-0649,Grid,qwen2.5-vl-7b,B,3,1
650,GRID-0650,Grid,qwen2.5-vl-7b,B,3,1
651,GRID-0651,Grid,qwen2.5-vl-7b,A,3,1
652,GRID-0652,Grid,qwen2.5-vl-7b,B,3,1
653,GRID-0653,Grid,qwen2.5-vl-7b,B,3,1
654,GRID-0654,Grid,qwen2.5-vl-7b,B,3,1
655,GRID-0655,Grid,qwen2.5-vl-7b,B,3,1
656,GRID-0656,Grid,qwen2.5-vl-7b,B,3,1
657,GRID-0657,Grid,qwen2.5-vl-7b,B,3,1
658,GRID-0658,Grid,qwen2.5-vl-7b,A,3,1
659,GRID-0659,Grid,qwen2.5-vl-7b,B,3,1
660,GRID-0660,Grid,qwen2.5-vl-7b,A,3,1
661,GRID-0661,Grid,qwen2.5-vl-7b,A,4,1
662,GRID-0662,Grid,qwen2.5-vl-7b,A,4,1
663,GRID-0663,Grid,qwen2.5-vl-7b,A,3,1
664,GRID-0664,Grid,qwen2.5-vl-7b,A,3,1
665,GRID-0665,Grid,qwen2.5-vl-7b,B,3,1
666,GRID-0666,Grid,qwen2.5-vl-7b,B,3,1
667,GRID-0667,Grid,qwen2.5-vl-7b,A,4,1
668,GRID-0668,Grid,qwen2.5-vl-7b,A,4,1
669,GRID-0669,Grid,qwen2.5-vl-7b,A,4,1
670,GRID-0670,Grid,qwen2.5-vl-7b,B,3,1
671,GRID-0671,Grid,qwen2.5-vl-7b,B,3,1
672,GRID-0672,Grid,qwen2.5-vl-7b,B,3,1
673,GRID-0673,Grid,qwen2.5-vl-7b,A,3,1
674,GRID-0674,Grid,qwen2.5-vl-7b,B,3,1
675,GRID-0675,Grid,qwen2.5-vl-7b,A,4,1
676,GRID-0676,Grid,qwen2.5-vl-7b,B,3,1
677,GRID-0677,Grid,qwen2.5-vl-7b,B,3,1
678,GRID-0678,Grid,qwen2.5-vl-7b,B,3,1
679,GRID-0679,Grid,qwen2.5-vl-7b,B,3,1
680,GRID-0680,Grid,qwen2.5-vl-7b,A,3,1
681,GRID-0681,Grid,qwen2.5-vl-7b,A,3,1
682,GRID-0682,Grid,qwen2.5-vl-7b,A,3,1
683,GRID-0683,Grid,qwen2.5-vl-7b,A,3,1
684,GRID-0684,Grid,qwen2.5-vl-7b,A,3,1
685,GRID-0685,Grid,qwen2.5-vl-7b,B,3,1
686,GRID-0686,Grid,qwen2.5-vl-7b,A,3,1
687,GRID-0687,Grid,qwen2.5-vl-7b,A,3,1
688,GRID-0688,Grid,qwen2.5-vl-7b,A,3,1
689,GRID-0689,Grid,qwen2.5-vl-7b,A,4,1
690,GRID-0690,Grid,qwen2.5-vl-7b,A,4,1
691,GRID-0691,Grid,qwen2.5-vl-7b,A,4,1
692,GRID-0692,Grid,qwen2.5-vl-7b,B,3,1
693,GRID-0693,Grid,qwen2.5-vl-7b,B,3,1
694,GRID-0694,Grid,qwen2.5-vl-7b,A,4,1
695,GRID-0695,Grid,qwen2.5-vl-7b,B,3,1
696,GRID-0696,Grid,qwen2.5-vl-7b,A,4,1
697,GRID-0697,Grid,qwen2.5-vl-7b,A,4,1
698,GRID-0698,Grid,qwen2.5-vl-7b,B,3,1
699,GRID-0699,Grid,qwen2.5-vl-7b,B,3,1
700,GRID-0700,Grid,qwen2.5-vl-7b,A,4,1
701,GRID-0701,Grid,qwen2.5-vl-7b,B,3,1
702,GRID-0702,Grid,qwen2.5-vl-7b,A,4,1
703,GRID-0703,Grid,qwen2.5-vl-7b,B,3,1
704,GRID-0704,Grid,qwen2.5-vl-7b,B,3,1
705,GRID-0705,Grid,qwen2.5-vl-7b,B,3,1
706,GRID-0706,Grid,qwen2.5-vl-7b,A,4,1
707,GRID-0707,Grid,qwen2.5-vl-7b,B,3,1
708,GRID-0708,Grid,qwen2.5-vl-7b,A,3,1
709,GRID-0709,Grid,qwen2.5-vl-7b,B,3,1
710,GRID-0710,Grid,qwen2.5-vl-7b,A,4,1
711,GRID-0711,Grid,qwen2.5-vl-7b,A,3,1
712,GRID-0712,Grid,qwen2.5-vl-7b,A,3,1
713,GRID-0713,Grid,qwen2.5-vl-7b,A,3,1
714,GRID-0714,Grid,qwen2.5-vl-7b,B,3,1
715,GRID-0715,Grid,qwen2.5-vl-7b,A,3,1
716,GRID-0716,Grid,qwen2.5-vl-7b,A,3,1
717,GRID-0717,Grid,qwen2.5-vl-7b,A,3,1
718,GRID-0718,Grid,qwen2.5-vl-7b,A,3,1
719,GRID-0719,Grid,qwen2.5-vl-7b,A,3,1
720,GRID-0720,Grid,qwen2.5-vl-7b,A,3,1
721,GRID-0721,Grid,qwen2.5-vl-7b,B,3,1
722,GRID-0722,Grid,qwen2.5-vl-7b,A,3,1
723,GRID-0723,Grid,qwen2.5-vl-7b,A,3,1
724,GRID-0724,Grid,qwen2.5-vl-7b,B,3,1
725,GRID-0725,Grid,qwen2.5-vl-7b,B,3,1
726,GRID-0726,Grid,qwen2.5-vl-7b,A,4,1
727,GRID-0727,Grid,qwen2.5-vl-7b,A,3,1
728,GRID-0728,Grid,qwen2.5-vl-7b,A,3,1
729,GRID-0729,Grid,qwen2.5-vl-7b,A,4,1
730,GRID-0730,Grid,qwen2.5-vl-7b,A,3,1
731,GRID-0731,Grid,qwen2.5-vl-7b,A,3,1
732,GRID-0732,Grid,qwen2.5-vl-7b,B,3,1
733,GRID-0733,Grid,qwen2.5-vl-7b,A,3,1
734,GRID-0734,Grid,qwen2.5-vl-7b,B,3,1
735,GRID-0735,Grid,qwen2.5-vl-7b,A,3,1
736,GRID-0736,Grid,qwen2.5-vl-7b,A,4,1
737,GRID-0737,Grid,qwen2.5-vl-7b,B,3,1
738,GRID-0738,Grid,qwen2.5-vl-7b,B,3,1
739,GRID-0739,Grid,qwen2.5-vl-7b,A,4,1
740,GRID-0740,Grid,qwen2.5-vl-7b,A,3,1
741,GRID-0741,Grid,qwen2.5-vl-7b,B,3,1
742,GRID-0742,Grid,qwen2.5-vl-7b,B,3,1
743,GRID-0743,Grid,qwen2.5-vl-7b,A,4,1
744,GRID-0744,Grid,qwen2.5-vl-7b,A,4,1
745,GRID-0745,Grid,qwen2.5-vl-7b,B,4,1
746,GRID-0746,Grid,qwen2.5-vl-7b,A,3,1
747,GRID-0747,Grid,qwen2.5-vl-7b,B,3,1
748,GRID-0748,Grid,qwen2.5-vl-7b,A,3,1
749,GRID-0749,Grid,qwen2.5-vl-7b,B,3,1
750,GRID-0750,Grid,qwen2.5-vl-7b,A,3,1
751,GRID-0751,Grid,qwen2.5-vl-7b,B,3,1
752,GRID-0752,Grid,qwen2.5-vl-7b,A,3,1
753,GRID-0753,Grid,qwen2.5-vl-7b,A,4,1
754,GRID-0754,Grid,qwen2.5-vl-7b,B,3,1
755,GRID-0755,Grid,qwen2.5-vl-7b,B,3,1
756,GRID-0756,Grid,qwen2.5-vl-7b,A,3,1
757,GRID-0757,Grid,qwen2.5-vl-7b,A,4,1
758,GRID-0758,Grid,qwen2.5-vl-7b,A,4,1
759,GRID-0759,Grid,qwen2.5-vl-7b,B,3,1
760,GRID-0760,Grid,qwen2.5-vl-7b,A,4,1
761,GRID-0761,Grid,qwen2.5-vl-7b,A,4,1
762,GRID-0762,Grid,qwen2.5-vl-7b,A,4,1
763,GRID-0763,Grid,qwen2.5-vl-7b,A,4,1
764,GRID-0764,Grid,qwen2.5-vl-7b,A,4,1
765,GRID-0765,Grid,qwen2.5-vl-7b,A,4,1
766,GRID-0766,Grid,qwen2.5-vl-7b,B,3,1
767,GRID-0767,Grid,qwen2.5-vl-7b,B,3,1
768,GRID-0768,Grid,qwen2.5-vl-7b,A,4,1
769,GRID-0769,Grid,qwen2.5-vl-7b,A,3,1
770,GRID-0770,Grid,qwen2.5-vl-7b,A,3,1
771,GRID-0771,Grid,qwen2.5-vl-7b,A,4,1
772,GRID-0772,Grid,qwen2.5-vl-7b,A,4,1
773,GRID-0773,Grid,qwen2.5-vl-7b,A,4,1
774,GRID-0774,Grid,qwen2.5-vl-7b,A,4,1
775,GRID-0775,Grid,qwen2.5-vl-7b,B,3,1
776,GRID-0776,Grid,qwen2.5-vl-7b,B,3,1
777,GRID-0777,Grid,qwen2.5-vl-7b,A,3,1
778,GRID-0778,Grid,qwen2.5-vl-7b,B,3,1
779,GRID-0779,Grid,qwen2.5-vl-7b,A,3,1
780,GRID-0780,Grid,qwen2.5-vl-7b,B,3,1
781,GRID-0781,Grid,qwen2.5-vl-7b,B,3,1
782,GRID-0782,Grid,qwen2.5-vl-7b,A,3,1
783,GRID-0783,Grid,qwen2.5-vl-7b,A,3,1
784,GRID-0784,Grid,qwen2.5-vl-7b,B,4,1
785,GRID-0785,Grid,qwen2.5-vl-7b,A,4,1
786,GRID-0786,Grid,qwen2.5-vl-7b,A,4,1
787,GRID-0787,Grid,qwen2.5-vl-7b,B,3,1
788,GRID-0788,Grid,qwen2.5-vl-7b,B,3,1
789,GRID-0789,Grid,qwen2.5-vl-7b,A,4,1
790,GRID-0790,Grid,qwen2.5-vl-7b,A,4,1
791,GRID-0791,Grid,qwen2.5-vl-7b,B,3,1
792,GRID-0792,Grid,qwen2.5-vl-7b,A,3,1
793,GRID-0793,Grid,qwen2.5-vl-7b,A,4,1
794,GRID-0794,Grid,qwen2.5-vl-7b,B,3,1
795,GRID-0795,Grid,qwen2.5-vl-7b,B,3,1
796,GRID-0796,Grid,qwen2.5-vl-7b,B,3,1
797,GRID-0797,Grid,qwen2.5-vl-7b,A,5,1
798,GRID-0798,Grid,qwen2.5-vl-7b,B,3,1
799,GRID-0799,Grid,qwen2.5-vl-7b,A,5,1
800,GRID-0800,Grid,qwen2.5-vl-7b,A,3,1
801,GRID-0801,Grid,qwen2.5-vl-7b,B,3,1
802,GRID-0802,Grid,qwen2.5-vl-7b,B,3,1
803,GRID-0803,Grid,qwen2.5-vl-7b,A,4,1
804,GRID-0804,Grid,qwen2.5-vl-7b,B,3,1
805,GRID-0805,Grid,qwen2.5-vl-7b,B,3,1
806,GRID-0806,Grid,qwen2.5-vl-7b,B,3,1
807,GRID-0807,Grid,qwen2.5-vl-7b,A,4,1
808,GRID-0808,Grid,qwen2.5-vl-7b,B,3,1
809,GRID-0809,Grid,qwen2.5-vl-7b,A,3,1
810,GRID-0810,Grid,qwen2.5-vl-7b,B,3,1
811,GRID-0811,Grid,qwen2.5-vl-7b,A,3,1
812,GRID-0812,Grid,qwen2.5-vl-7b,B,4,1
813,GRID-0813,Grid,qwen2.5-vl-7b,A,3,1
814,GRID-0814,Grid,qwen2.5-vl-7b,A,3,1
815,GRID-0815,Grid,qwen2.5-vl-7b,B,3,1
816,GRID-0816,Grid,qwen2.5-vl-7b,A,3,1
817,GRID-0817,Grid,qwen2.5-vl-7b,B,3,1
818,GRID-0818,Grid,qwen2.5-vl-7b,B,3,1
819,GRID-0819,Grid,qwen2.5-vl-7b,B,3,1
820,GRID-0820,Grid,qwen2.5-vl-7b,B,3,1
821,GRID-0821,Grid,qwen2.5-vl-7b,B,3,1
822,GRID-0822,Grid,qwen2.5-vl-7b,A,4,1
823,GRID-0823,Grid,qwen2.5-vl-7b,A,3,1
824,GRID-0824,Grid,qwen2.5-vl-7b,A,4,1
825,GRID-0825,Grid,qwen2.5-vl-7b,A,4,1
826,GRID-0826,Grid,qwen2.5-vl-7b,A,4,1
827,GRID-0827,Grid,qwen2.5-vl-7b,A,5,1
828,GRID-0828,Grid,qwen2.5-vl-7b,B,3,1
829,GRID-0829,Grid,qwen2.5-vl-7b,B,3,1
830,GRID-0830,Grid,qwen2.5-vl-7b,A,4,1
831,GRID-0831,Grid,qwen2.5-vl-7b,B,3,1
832,GRID-0832,Grid,qwen2.5-vl-7b,B,3,1
833,GRID-0833,Grid,qwen2.5-vl-7b,A,3,1
834,GRID-0834,Grid,qwen2.5-vl-7b,A,4,1
835,GRID-0835,Grid,qwen2.5-vl-7b,A,4,1
836,GRID-0836,Grid,qwen2.5-vl-7b,A,3,1
837,GRID-0837,Grid,qwen2.5-vl-7b,A,4,1
838,GRID-0838,Grid,qwen2.5-vl-7b,B,3,1
839,GRID-0839,Grid,qwen2.5-vl-7b,B,3,1
840,GRID-0840,Grid,qwen2.5-vl-7b,B,3,1
841,GRID-0841,Grid,qwen2.5-vl-7b,A,3,1
842,GRID-0842,Grid,qwen2.5-vl-7b,B,4,1
843,GRID-0843,Grid,qwen2.5-vl-7b,A,3,1
844,GRID-0844,Grid,qwen2.5-vl-7b,A,3,1
845,GRID-0845,Grid,qwen2.5-vl-7b,B,3,1
846,GRID-0846,Grid,qwen2.5-vl-7b,A,3,1
847,GRID-0847,Grid,qwen2.5-vl-7b,A,3,1
848,GRID-0848,Grid,qwen2.5-vl-7b,A,3,1
849,GRID-0849,Grid,qwen2.5-vl-7b,B,3,1
850,GRID-0850,Grid,qwen2.5-vl-7b,B,3,1
851,GRID-0851,Grid,qwen2.5-vl-7b,B,3,1
852,GRID-0852,Grid,qwen2.5-vl-7b,A,4,1
853,GRID-0853,Grid,qwen2.5-vl-7b,B,3,1
854,GRID-0854,Grid,qwen2.5-vl-7b,A,5,1
855,GRID-0855,Grid,qwen2.5-vl-7b,A,3,1
856,GRID-0856,Grid,qwen2.5-vl-7b,B,3,1
857,GRID-0857,Grid,qwen2.5-vl-7b,B,3,1
858,GRID-0858,Grid,qwen2.5-vl-7b,B,3,1
859,GRID-0859,Grid,qwen2.5-vl-7b,A,3,1
860,GRID-0860,Grid,qwen2.5-vl-7b,A,5,1
861,GRID-0861,Grid,qwen2.5-vl-7b,B,3,1
862,GRID-0862,Grid,qwen2.5-vl-7b,B,3,1
863,GRID-0863,Grid,qwen2.5-vl-7b,B,3,1
864,GRID-0864,Grid,qwen2.5-vl-7b,A,3,1
865,GRID-0865,Grid,qwen2.5-vl-7b,B,3,1
866,GRID-0866,Grid,qwen2.5-vl-7b,A,4,1
867,GRID-0867,Grid,qwen2.5-vl-7b,B,3,1
868,GRID-0868,Grid,qwen2.5-vl-7b,B,3,1
869,GRID-0869,Grid,qwen2.5-vl-7b,A,4,1
870,GRID-0870,Grid,qwen2.5-vl-7b,A,4,1
871,GRID-0871,Grid,qwen2.5-vl-7b,B,3,1
872,GRID-0872,Grid,qwen2.5-vl-7b,A,4,1
