trial_id,qid,task,model,difficulty_level,pA,pB,choice,confidence,correct
290,GRID-0290,Grid,qwen2.5-vl-7b,3,0.97265625,0.0260009765625,A,3.0,1
291,GRID-0291,Grid,qwen2.5-vl-7b,3,0.95703125,0.0419921875,A,3.0,1
292,GRID-0292,Grid,qwen2.5-vl-7b,3,0.98046875,0.0179443359375,A,3.0,1
293,GRID-0293,Grid,qwen2.5-vl-7b,3,0.1640625,0.8359375,B,3.0,1
294,GRID-0294,Grid,qwen2.5-vl-7b,3,0.09521484375,0.90234375,B,3.0,1
295,GRID-0295,Grid,qwen2.5-vl-7b,3,0.2021484375,0.796875,B,3.0,1
296,GRID-0296,Grid,qwen2.5-vl-7b,3,0.95703125,0.0419921875,A,3.0,1
297,GRID-0297,Grid,qwen2.5-vl-7b,3,0.0673828125,0.93359375,B,3.0,1
298,GRID-0298,Grid,qwen2.5-vl-7b,3,0.9609375,0.037353515625,A,3.0,1
299,GRID-0299,Grid,qwen2.5-vl-7b,3,0.9921875,0.00860595703125,A,3.0,1
300,GRID-0300,Grid,qwen2.5-vl-7b,3,0.029296875,0.96875,B,3.0,1
301,GRID-0301,Grid,qwen2.5-vl-7b,3,0.95703125,0.0419921875,A,3.0,1
302,GRID-0302,Grid,qwen2.5-vl-7b,3,0.9765625,0.02294921875,A,3.0,1
303,GRID-0303,Grid,qwen2.5-vl-7b,3,0.98828125,0.012451171875,A,3.0,1
304,GRID-0304,Grid,qwen2.5-vl-7b,3,0.04736328125,0.953125,B,3.0,1
305,GRID-0305,Grid,qwen2.5-vl-7b,3,0.9921875,0.007568359375,A,3.0,1
306,GRID-0306,Grid,qwen2.5-vl-7b,3,0.0673828125,0.9296875,B,3.0,1
307,GRID-0307,Grid,qwen2.5-vl-7b,3,0.201171875,0.796875,B,3.0,1
308,GRID-0308,Grid,qwen2.5-vl-7b,3,0.9921875,0.00860595703125,A,3.0,1
309,GRID-0309,Grid,qwen2.5-vl-7b,3,0.98046875,0.0203857421875,A,3.0,1
310,GRID-0310,Grid,qwen2.5-vl-7b,3,0.07568359375,0.921875,B,3.0,1
311,GRID-0311,Grid,qwen2.5-vl-7b,3,0.796875,0.2021484375,A,3.0,0
312,GRID-0312,Grid,qwen2.5-vl-7b,3,0.02587890625,0.97265625,B,3.0,1
313,GRID-0313,Grid,qwen2.5-vl-7b,3,0.02294921875,0.9765625,B,3.0,1
314,GRID-0314,Grid,qwen2.5-vl-7b,3,0.1328125,0.8671875,B,3.0,1
315,GRID-0315,Grid,qwen2.5-vl-7b,3,0.1474609375,0.8515625,B,3.0,1
316,GRID-0316,Grid,qwen2.5-vl-7b,3,0.09521484375,0.90234375,B,3.0,1
317,GRID-0317,Grid,qwen2.5-vl-7b,3,0.22265625,0.77734375,B,3.0,1
318,GRID-0318,Grid,qwen2.5-vl-7b,3,0.06005859375,0.94140625,B,3.0,1
319,GRID-0319,Grid,qwen2.5-vl-7b,3,0.98828125,0.012451171875,A,3.0,1
320,GRID-0320,Grid,qwen2.5-vl-7b,3,0.99609375,0.004058837890625,A,3.0,1
321,GRID-0321,Grid,qwen2.5-vl-7b,3,0.09521484375,0.90234375,B,3.0,1
322,GRID-0322,Grid,qwen2.5-vl-7b,3,0.9921875,0.006683349609375,A,4.0,1
323,GRID-0323,Grid,qwen2.5-vl-7b,3,0.1484375,0.8515625,B,3.0,1
324,GRID-0324,Grid,qwen2.5-vl-7b,3,0.0419921875,0.95703125,B,3.0,1
325,GRID-0325,Grid,qwen2.5-vl-7b,3,0.98828125,0.00970458984375,A,4.0,1
326,GRID-0326,Grid,qwen2.5-vl-7b,3,0.06005859375,0.9375,B,3.0,1
327,GRID-0327,Grid,qwen2.5-vl-7b,3,0.0419921875,0.95703125,B,3.0,1
328,GRID-0328,Grid,qwen2.5-vl-7b,3,0.0140380859375,0.984375,B,3.0,1
329,GRID-0329,Grid,qwen2.5-vl-7b,3,0.0419921875,0.95703125,B,3.0,1
330,GRID-0330,Grid,qwen2.5-vl-7b,3,0.032958984375,0.96484375,B,3.0,1
331,GRID-0331,Grid,qwen2.5-vl-7b,3,0.96484375,0.033203125,A,3.0,1
332,GRID-0332,Grid,qwen2.5-vl-7b,3,0.0419921875,0.95703125,B,3.0,1
333,GRID-0333,Grid,qwen2.5-vl-7b,3,0.9609375,0.037353515625,A,3.0,1
334,GRID-0334,Grid,qwen2.5-vl-7b,3,0.96875,0.029296875,A,3.0,1
335,GRID-0335,Grid,qwen2.5-vl-7b,3,0.97265625,0.0260009765625,A,3.0,1
336,GRID-0336,Grid,qwen2.5-vl-7b,3,0.96875,0.033203125,A,3.0,1
337,GRID-0337,Grid,qwen2.5-vl-7b,3,0.020263671875,0.98046875,B,3.0,1
338,GRID-0338,Grid,qwen2.5-vl-7b,3,0.0260009765625,0.97265625,B,3.0,1
339,GRID-0339,Grid,qwen2.5-vl-7b,3,0.984375,0.0140380859375,A,3.0,1
340,GRID-0340,Grid,qwen2.5-vl-7b,3,0.99609375,0.003173828125,A,3.0,1
341,GRID-0341,Grid,qwen2.5-vl-7b,3,0.29296875,0.703125,B,3.0,1
342,GRID-0342,Grid,qwen2.5-vl-7b,3,0.9921875,0.007568359375,A,3.0,1
343,GRID-0343,Grid,qwen2.5-vl-7b,3,0.70703125,0.294921875,A,3.0,0
344,GRID-0344,Grid,qwen2.5-vl-7b,3,0.007568359375,0.9921875,B,3.0,1
345,GRID-0345,Grid,qwen2.5-vl-7b,3,0.04736328125,0.953125,B,3.0,1
346,GRID-0346,Grid,qwen2.5-vl-7b,3,0.99609375,0.004058837890625,A,3.0,1
347,GRID-0347,Grid,qwen2.5-vl-7b,3,0.020263671875,0.98046875,B,3.0,1
348,GRID-0348,Grid,qwen2.5-vl-7b,3,0.98046875,0.0203857421875,A,3.0,1
349,GRID-0349,Grid,qwen2.5-vl-7b,3,0.05322265625,0.9453125,B,3.0,1
350,GRID-0350,Grid,qwen2.5-vl-7b,3,0.0419921875,0.95703125,B,3.0,1
351,GRID-0351,Grid,qwen2.5-vl-7b,3,0.3203125,0.6796875,B,3.0,1
352,GRID-0352,Grid,qwen2.5-vl-7b,3,0.9765625,0.02294921875,A,3.0,1
353,GRID-0353,Grid,qwen2.5-vl-7b,3,0.9140625,0.0849609375,A,3.0,1
354,GRID-0354,Grid,qwen2.5-vl-7b,3,0.2451171875,0.75390625,B,3.0,1
355,GRID-0355,Grid,qwen2.5-vl-7b,3,0.953125,0.04736328125,A,4.0,1
356,GRID-0356,Grid,qwen2.5-vl-7b,3,0.96875,0.029296875,A,3.0,1
357,GRID-0357,Grid,qwen2.5-vl-7b,3,0.1826171875,0.81640625,B,3.0,1
358,GRID-0358,Grid,qwen2.5-vl-7b,3,0.9921875,0.00860595703125,A,4.0,1
359,GRID-0359,Grid,qwen2.5-vl-7b,3,0.0673828125,0.93359375,B,3.0,1
360,GRID-0360,Grid,qwen2.5-vl-7b,3,0.053466796875,0.9453125,B,3.0,1
361,GRID-0361,Grid,qwen2.5-vl-7b,3,0.010986328125,0.98828125,B,3.0,1
362,GRID-0362,Grid,qwen2.5-vl-7b,3,0.0419921875,0.95703125,B,3.0,1
363,GRID-0363,Grid,qwen2.5-vl-7b,3,0.98046875,0.0203857421875,A,3.0,1
364,GRID-0364,Grid,qwen2.5-vl-7b,3,0.015869140625,0.984375,B,3.0,1
365,GRID-0365,Grid,qwen2.5-vl-7b,3,0.9765625,0.02294921875,A,3.0,1
366,GRID-0366,Grid,qwen2.5-vl-7b,3,0.02294921875,0.9765625,B,3.0,1
367,GRID-0367,Grid,qwen2.5-vl-7b,3,0.99609375,0.004608154296875,A,3.0,1
368,GRID-0368,Grid,qwen2.5-vl-7b,3,0.984375,0.015869140625,A,3.0,1
369,GRID-0369,Grid,qwen2.5-vl-7b,3,0.04736328125,0.953125,B,3.0,1
370,GRID-0370,Grid,qwen2.5-vl-7b,3,0.1328125,0.8671875,B,3.0,1
371,GRID-0371,Grid,qwen2.5-vl-7b,3,0.119140625,0.87890625,B,3.0,1
372,GRID-0372,Grid,qwen2.5-vl-7b,3,0.0419921875,0.95703125,B,3.0,1
373,GRID-0373,Grid,qwen2.5-vl-7b,3,0.97265625,0.0260009765625,A,3.0,1
374,GRID-0374,Grid,qwen2.5-vl-7b,3,0.9921875,0.00592041015625,A,4.0,1
375,GRID-0375,Grid,qwen2.5-vl-7b,3,0.9921875,0.00860595703125,A,3.0,1
376,GRID-0376,Grid,qwen2.5-vl-7b,3,0.04736328125,0.953125,B,3.0,1
377,GRID-0377,Grid,qwen2.5-vl-7b,3,0.9921875,0.007568359375,A,3.0,1
378,GRID-0378,Grid,qwen2.5-vl-7b,3,0.99609375,0.00360107421875,A,4.0,1
379,GRID-0379,Grid,qwen2.5-vl-7b,3,0.98828125,0.010986328125,A,4.0,1
380,GRID-0380,Grid,qwen2.5-vl-7b,3,0.1640625,0.8359375,B,3.0,1
381,GRID-0381,Grid,qwen2.5-vl-7b,3,0.376953125,0.62109375,B,3.0,1
382,GRID-0382,Grid,qwen2.5-vl-7b,3,0.96875,0.033203125,A,4.0,1
383,GRID-0383,Grid,qwen2.5-vl-7b,3,0.98828125,0.010986328125,A,3.0,1
384,GRID-0384,Grid,qwen2.5-vl-7b,3,0.053466796875,0.9453125,B,3.0,1
385,GRID-0385,Grid,qwen2.5-vl-7b,4,0.984375,0.015869140625,A,3.0,1
386,GRID-0386,Grid,qwen2.5-vl-7b,4,0.201171875,0.796875,B,3.0,1
387,GRID-0387,Grid,qwen2.5-vl-7b,4,0.1064453125,0.890625,B,3.0,1
388,GRID-0388,Grid,qwen2.5-vl-7b,4,0.037353515625,0.9609375,B,3.0,1
389,GRID-0389,Grid,qwen2.5-vl-7b,4,0.07568359375,0.921875,B,3.0,1
390,GRID-0390,Grid,qwen2.5-vl-7b,4,0.953125,0.04736328125,A,3.0,1
391,GRID-0391,Grid,qwen2.5-vl-7b,4,0.0260009765625,0.97265625,B,3.0,1
392,GRID-0392,Grid,qwen2.5-vl-7b,4,0.9921875,0.00860595703125,A,3.0,1
393,GRID-0393,Grid,qwen2.5-vl-7b,4,0.98828125,0.010986328125,A,3.0,1
394,GRID-0394,Grid,qwen2.5-vl-7b,4,0.99609375,0.004058837890625,A,3.0,1
395,GRID-0395,Grid,qwen2.5-vl-7b,4,0.0260009765625,0.97265625,B,3.0,1
396,GRID-0396,Grid,qwen2.5-vl-7b,4,0.0179443359375,0.98046875,B,3.0,1
397,GRID-0397,Grid,qwen2.5-vl-7b,4,0.9921875,0.00860595703125,A,3.0,1
398,GRID-0398,Grid,qwen2.5-vl-7b,4,0.99609375,0.004058837890625,A,3.0,1
399,GRID-0399,Grid,qwen2.5-vl-7b,4,0.98046875,0.0179443359375,A,3.0,1
400,GRID-0400,Grid,qwen2.5-vl-7b,4,0.007568359375,0.9921875,B,3.0,1
401,GRID-0401,Grid,qwen2.5-vl-7b,4,0.00970458984375,0.98828125,B,3.0,1
402,GRID-0402,Grid,qwen2.5-vl-7b,4,0.99609375,0.005218505859375,A,3.0,1
403,GRID-0403,Grid,qwen2.5-vl-7b,4,0.1328125,0.8671875,B,3.0,1
404,GRID-0404,Grid,qwen2.5-vl-7b,4,0.99609375,0.004058837890625,A,3.0,1
405,GRID-0405,Grid,qwen2.5-vl-7b,4,0.98828125,0.010986328125,A,3.0,1
406,GRID-0406,Grid,qwen2.5-vl-7b,4,0.09521484375,0.90234375,B,3.0,1
407,GRID-0407,Grid,qwen2.5-vl-7b,4,0.9921875,0.00860595703125,A,3.0,1
408,GRID-0408,Grid,qwen2.5-vl-7b,4,0.99609375,0.005218505859375,A,3.0,1
409,GRID-0409,Grid,qwen2.5-vl-7b,4,0.02587890625,0.97265625,B,3.0,1
410,GRID-0410,Grid,qwen2.5-vl-7b,4,0.99609375,0.004608154296875,A,4.0,1
411,GRID-0411,Grid,qwen2.5-vl-7b,4,0.99609375,0.004608154296875,A,4.0,1
412,GRID-0412,Grid,qwen2.5-vl-7b,4,0.037353515625,0.9609375,B,3.0,1
413,GRID-0413,Grid,qwen2.5-vl-7b,4,0.9921875,0.00860595703125,A,4.0,1
414,GRID-0414,Grid,qwen2.5-vl-7b,4,0.9921875,0.00592041015625,A,4.0,1
415,GRID-0415,Grid,qwen2.5-vl-7b,4,0.294921875,0.70703125,B,3.0,1
416,GRID-0416,Grid,qwen2.5-vl-7b,4,0.0673828125,0.93359375,B,3.0,1
417,GRID-0417,Grid,qwen2.5-vl-7b,4,0.032958984375,0.96484375,B,3.0,1
418,GRID-0418,Grid,qwen2.5-vl-7b,4,0.1328125,0.8671875,B,3.0,1
419,GRID-0419,Grid,qwen2.5-vl-7b,4,0.0140380859375,0.984375,B,3.0,1
420,GRID-0420,Grid,qwen2.5-vl-7b,4,0.1328125,0.8671875,B,3.0,1
421,GRID-0421,Grid,qwen2.5-vl-7b,4,0.053466796875,0.9453125,B,3.0,1
422,GRID-0422,Grid,qwen2.5-vl-7b,4,0.9921875,0.006683349609375,A,3.0,1
423,GRID-0423,Grid,qwen2.5-vl-7b,4,0.1328125,0.8671875,B,3.0,1
424,GRID-0424,Grid,qwen2.5-vl-7b,4,0.029296875,0.96875,B,3.0,1
425,GRID-0425,Grid,qwen2.5-vl-7b,4,0.99609375,0.0035858154296875,A,3.0,1
426,GRID-0426,Grid,qwen2.5-vl-7b,4,0.012451171875,0.98828125,B,3.0,1
427,GRID-0427,Grid,qwen2.5-vl-7b,4,0.99609375,0.004058837890625,A,3.0,1
428,GRID-0428,Grid,qwen2.5-vl-7b,4,0.0028076171875,0.99609375,B,3.0,1
429,GRID-0429,Grid,qwen2.5-vl-7b,4,0.0260009765625,0.97265625,B,3.0,1
430,GRID-0430,Grid,qwen2.5-vl-7b,4,0.9921875,0.00592041015625,A,3.0,1
431,GRID-0431,Grid,qwen2.5-vl-7b,4,0.98828125,0.012451171875,A,3.0,1
432,GRID-0432,Grid,qwen2.5-vl-7b,4,0.004608154296875,0.99609375,B,3.0,1
433,GRID-0433,Grid,qwen2.5-vl-7b,4,1.0,0.0015029907226562,A,3.0,1
434,GRID-0434,Grid,qwen2.5-vl-7b,4,0.010986328125,0.98828125,B,3.0,1
435,GRID-0435,Grid,qwen2.5-vl-7b,4,0.119140625,0.87890625,B,3.0,1
436,GRID-0436,Grid,qwen2.5-vl-7b,4,1.0,0.0013275146484375,A,3.0,1
437,GRID-0437,Grid,qwen2.5-vl-7b,4,0.99609375,0.00360107421875,A,4.0,1
438,GRID-0438,Grid,qwen2.5-vl-7b,4,0.02294921875,0.9765625,B,3.0,1
439,GRID-0439,Grid,qwen2.5-vl-7b,4,0.29296875,0.703125,B,3.0,1
440,GRID-0440,Grid,qwen2.5-vl-7b,4,0.004058837890625,0.99609375,B,3.0,1
441,GRID-0441,Grid,qwen2.5-vl-7b,4,0.0179443359375,0.98046875,B,3.0,1
442,GRID-0442,Grid,qwen2.5-vl-7b,4,0.119140625,0.87890625,B,3.0,1
443,GRID-0443,Grid,qwen2.5-vl-7b,4,0.06005859375,0.9375,B,3.0,1
444,GRID-0444,Grid,qwen2.5-vl-7b,4,0.99609375,0.003173828125,A,4.0,1
445,GRID-0445,Grid,qwen2.5-vl-7b,4,0.07568359375,0.921875,B,3.0,1
446,GRID-0446,Grid,qwen2.5-vl-7b,4,0.032958984375,0.96484375,B,3.0,1
447,GRID-0447,Grid,qwen2.5-vl-7b,4,0.07568359375,0.921875,B,3.0,1
448,GRID-0448,Grid,qwen2.5-vl-7b,4,0.010986328125,0.98828125,B,3.0,1
449,GRID-0449,Grid,qwen2.5-vl-7b,4,0.003173828125,0.99609375,B,3.0,1
450,GRID-0450,Grid,qwen2.5-vl-7b,4,0.012451171875,0.98828125,B,3.0,1
451,GRID-0451,Grid,qwen2.5-vl-7b,4,0.1474609375,0.8515625,B,3.0,1
452,GRID-0452,Grid,qwen2.5-vl-7b,4,0.99609375,0.004058837890625,A,3.0,1
453,GRID-0453,Grid,qwen2.5-vl-7b,4,0.99609375,0.00360107421875,A,4.0,1
454,GRID-0454,Grid,qwen2.5-vl-7b,4,0.9921875,0.006683349609375,A,3.0,1
455,GRID-0455,Grid,qwen2.5-vl-7b,4,0.94140625,0.06005859375,A,3.0,1
456,GRID-0456,Grid,qwen2.5-vl-7b,4,0.99609375,0.005218505859375,A,3.0,1
457,GRID-0457,Grid,qwen2.5-vl-7b,4,0.99609375,0.00360107421875,A,3.0,1
458,GRID-0458,Grid,qwen2.5-vl-7b,4,0.012451171875,0.98828125,B,3.0,1
459,GRID-0459,Grid,qwen2.5-vl-7b,4,0.037353515625,0.9609375,B,3.0,1
460,GRID-0460,Grid,qwen2.5-vl-7b,4,0.02294921875,0.9765625,B,3.0,1
461,GRID-0461,Grid,qwen2.5-vl-7b,4,0.004608154296875,0.99609375,B,3.0,1
462,GRID-0462,Grid,qwen2.5-vl-7b,4,0.00860595703125,0.9921875,B,3.0,1
463,GRID-0463,Grid,qwen2.5-vl-7b,4,0.1484375,0.8515625,B,3.0,1
464,GRID-0464,Grid,qwen2.5-vl-7b,4,1.0,0.0011672973632812,A,3.0,1
465,GRID-0465,Grid,qwen2.5-vl-7b,4,1.0,0.0007095336914062,A,3.0,1
466,GRID-0466,Grid,qwen2.5-vl-7b,4,0.0140380859375,0.984375,B,3.0,1
467,GRID-0467,Grid,qwen2.5-vl-7b,4,0.119140625,0.87890625,B,3.0,1
468,GRID-0468,Grid,qwen2.5-vl-7b,4,0.00970458984375,0.98828125,B,3.0,1
469,GRID-0469,Grid,qwen2.5-vl-7b,4,1.0,0.00048828125,A,4.0,1
470,GRID-0470,Grid,qwen2.5-vl-7b,4,0.0419921875,0.95703125,B,3.0,1
471,GRID-0471,Grid,qwen2.5-vl-7b,4,0.9921875,0.00860595703125,A,3.0,1
472,GRID-0472,Grid,qwen2.5-vl-7b,4,1.0,0.0006256103515625,A,3.0,1
473,GRID-0473,Grid,qwen2.5-vl-7b,4,1.0,0.000335693359375,A,3.0,1
474,GRID-0474,Grid,qwen2.5-vl-7b,4,0.1064453125,0.890625,B,3.0,1
475,GRID-0475,Grid,qwen2.5-vl-7b,4,0.99609375,0.005218505859375,A,3.0,1
476,GRID-0476,Grid,qwen2.5-vl-7b,4,0.0140380859375,0.984375,B,3.0,1
477,GRID-0477,Grid,qwen2.5-vl-7b,4,0.00970458984375,0.98828125,B,3.0,1
478,GRID-0478,Grid,qwen2.5-vl-7b,4,1.0,0.0010299682617187,A,4.0,1
479,GRID-0479,Grid,qwen2.5-vl-7b,4,0.9921875,0.00592041015625,A,3.0,1
480,GRID-0480,Grid,qwen2.5-vl-7b,4,0.0140380859375,0.984375,B,3.0,1
481,GRID-0481,Grid,qwen2.5-vl-7b,4,0.96875,0.029296875,A,3.0,1
482,GRID-0482,Grid,qwen2.5-vl-7b,4,0.9921875,0.00592041015625,A,3.0,1
483,GRID-0483,Grid,qwen2.5-vl-7b,4,0.029296875,0.96875,B,3.0,1
484,GRID-0484,Grid,qwen2.5-vl-7b,4,0.020263671875,0.98046875,B,3.0,1
485,GRID-0485,Grid,qwen2.5-vl-7b,4,0.95703125,0.0419921875,A,3.0,1
486,GRID-0486,Grid,qwen2.5-vl-7b,4,0.96484375,0.033203125,A,3.0,1
487,GRID-0487,Grid,qwen2.5-vl-7b,4,0.0673828125,0.93359375,B,3.0,1
488,GRID-0488,Grid,qwen2.5-vl-7b,4,0.98046875,0.0179443359375,A,3.0,1
489,GRID-0489,Grid,qwen2.5-vl-7b,4,0.99609375,0.004058837890625,A,3.0,1
490,GRID-0490,Grid,qwen2.5-vl-7b,4,0.99609375,0.0021820068359375,A,3.0,1
491,GRID-0491,Grid,qwen2.5-vl-7b,4,0.02294921875,0.9765625,B,3.0,1
492,GRID-0492,Grid,qwen2.5-vl-7b,4,0.00970458984375,0.98828125,B,3.0,1
493,GRID-0493,Grid,qwen2.5-vl-7b,4,0.99609375,0.002471923828125,A,3.0,1
494,GRID-0494,Grid,qwen2.5-vl-7b,4,0.012451171875,0.98828125,B,3.0,1
495,GRID-0495,Grid,qwen2.5-vl-7b,4,0.9921875,0.00860595703125,A,3.0,1
496,GRID-0496,Grid,qwen2.5-vl-7b,4,0.00592041015625,0.9921875,B,3.0,1
497,GRID-0497,Grid,qwen2.5-vl-7b,4,0.00970458984375,0.98828125,B,3.0,1
498,GRID-0498,Grid,qwen2.5-vl-7b,4,0.007568359375,0.9921875,B,3.0,1
499,GRID-0499,Grid,qwen2.5-vl-7b,4,0.99609375,0.004058837890625,A,4.0,1
500,GRID-0500,Grid,qwen2.5-vl-7b,4,0.032958984375,0.96484375,B,3.0,1
501,GRID-0501,Grid,qwen2.5-vl-7b,4,0.9921875,0.007568359375,A,3.0,1
502,GRID-0502,Grid,qwen2.5-vl-7b,4,0.99609375,0.005218505859375,A,3.0,1
503,GRID-0503,Grid,qwen2.5-vl-7b,4,0.984375,0.015869140625,A,3.0,1
504,GRID-0504,Grid,qwen2.5-vl-7b,4,0.003173828125,0.99609375,B,3.0,1
505,GRID-0505,Grid,qwen2.5-vl-7b,4,0.0140380859375,0.984375,B,3.0,1
506,GRID-0506,Grid,qwen2.5-vl-7b,4,0.99609375,0.002471923828125,A,3.0,1
507,GRID-0507,Grid,qwen2.5-vl-7b,4,0.99609375,0.0021820068359375,A,4.0,1
508,GRID-0508,Grid,qwen2.5-vl-7b,4,1.0,0.0015029907226562,A,4.0,1
509,GRID-0509,Grid,qwen2.5-vl-7b,4,0.22265625,0.77734375,B,3.0,1
510,GRID-0510,Grid,qwen2.5-vl-7b,4,0.006683349609375,0.9921875,B,3.0,1
511,GRID-0511,Grid,qwen2.5-vl-7b,4,0.1328125,0.8671875,B,3.0,1
512,GRID-0512,Grid,qwen2.5-vl-7b,4,0.006683349609375,0.9921875,B,3.0,1
513,GRID-0513,Grid,qwen2.5-vl-7b,5,0.0140380859375,0.984375,B,3.0,1
514,GRID-0514,Grid,qwen2.5-vl-7b,5,0.984375,0.0140380859375,A,3.0,1
515,GRID-0515,Grid,qwen2.5-vl-7b,5,0.98828125,0.012451171875,A,3.0,1
516,GRID-0516,Grid,qwen2.5-vl-7b,5,0.9921875,0.007568359375,A,3.0,1
517,GRID-0517,Grid,qwen2.5-vl-7b,5,0.053466796875,0.9453125,B,3.0,1
518,GRID-0518,Grid,qwen2.5-vl-7b,5,0.98046875,0.0203857421875,A,3.0,1
519,GRID-0519,Grid,qwen2.5-vl-7b,5,0.0419921875,0.95703125,B,3.0,1
520,GRID-0520,Grid,qwen2.5-vl-7b,5,0.010986328125,0.98828125,B,3.0,1
521,GRID-0521,Grid,qwen2.5-vl-7b,5,0.003173828125,0.99609375,B,3.0,1
522,GRID-0522,Grid,qwen2.5-vl-7b,5,0.99609375,0.005218505859375,A,3.0,1
523,GRID-0523,Grid,qwen2.5-vl-7b,5,0.012451171875,0.98828125,B,3.0,1
524,GRID-0524,Grid,qwen2.5-vl-7b,5,1.0,0.0013275146484375,A,3.0,1
525,GRID-0525,Grid,qwen2.5-vl-7b,5,0.007568359375,0.9921875,B,3.0,1
526,GRID-0526,Grid,qwen2.5-vl-7b,5,0.006683349609375,0.9921875,B,3.0,1
527,GRID-0527,Grid,qwen2.5-vl-7b,5,0.0419921875,0.95703125,B,3.0,1
528,GRID-0528,Grid,qwen2.5-vl-7b,5,0.00860595703125,0.9921875,B,3.0,1
529,GRID-0529,Grid,qwen2.5-vl-7b,5,0.006683349609375,0.9921875,B,3.0,1
530,GRID-0530,Grid,qwen2.5-vl-7b,5,0.007568359375,0.9921875,B,3.0,1
531,GRID-0531,Grid,qwen2.5-vl-7b,5,0.0849609375,0.9140625,B,3.0,1
532,GRID-0532,Grid,qwen2.5-vl-7b,5,0.008544921875,0.9921875,B,3.0,1
533,GRID-0533,Grid,qwen2.5-vl-7b,5,0.9921875,0.006683349609375,A,3.0,1
534,GRID-0534,Grid,qwen2.5-vl-7b,5,1.0,0.0017013549804687,A,4.0,1
535,GRID-0535,Grid,qwen2.5-vl-7b,5,0.1640625,0.8359375,B,3.0,1
536,GRID-0536,Grid,qwen2.5-vl-7b,5,1.0,0.0015029907226562,A,3.0,1
537,GRID-0537,Grid,qwen2.5-vl-7b,5,1.0,0.0013275146484375,A,3.0,1
538,GRID-0538,Grid,qwen2.5-vl-7b,5,0.010986328125,0.98828125,B,3.0,1
539,GRID-0539,Grid,qwen2.5-vl-7b,5,0.99609375,0.0028076171875,A,4.0,1
540,GRID-0540,Grid,qwen2.5-vl-7b,5,0.00592041015625,0.9921875,B,3.0,1
541,GRID-0541,Grid,qwen2.5-vl-7b,5,1.0,0.0015029907226562,A,4.0,1
542,GRID-0542,Grid,qwen2.5-vl-7b,5,1.0,0.0013275146484375,A,4.0,1
543,GRID-0543,Grid,qwen2.5-vl-7b,5,0.99609375,0.00360107421875,A,5.0,1
544,GRID-0544,Grid,qwen2.5-vl-7b,5,1.0,0.0011672973632812,A,3.0,1
545,GRID-0545,Grid,qwen2.5-vl-7b,5,0.98828125,0.012451171875,A,3.0,1
546,GRID-0546,Grid,qwen2.5-vl-7b,5,0.0419921875,0.95703125,B,3.0,1
547,GRID-0547,Grid,qwen2.5-vl-7b,5,0.07568359375,0.921875,B,3.0,1
548,GRID-0548,Grid,qwen2.5-vl-7b,5,0.02294921875,0.9765625,B,3.0,1
549,GRID-0549,Grid,qwen2.5-vl-7b,5,0.07568359375,0.921875,B,3.0,1
550,GRID-0550,Grid,qwen2.5-vl-7b,5,0.020263671875,0.98046875,B,3.0,1
551,GRID-0551,Grid,qwen2.5-vl-7b,5,0.06005859375,0.94140625,B,3.0,1
552,GRID-0552,Grid,qwen2.5-vl-7b,5,0.97265625,0.0260009765625,A,3.0,1
553,GRID-0553,Grid,qwen2.5-vl-7b,5,0.0015029907226562,1.0,B,3.0,1
554,GRID-0554,Grid,qwen2.5-vl-7b,5,0.003173828125,0.99609375,B,3.0,1
555,GRID-0555,Grid,qwen2.5-vl-7b,5,1.0,0.0009117126464843,A,3.0,1
556,GRID-0556,Grid,qwen2.5-vl-7b,5,1.0,0.0010299682617187,A,3.0,1
557,GRID-0557,Grid,qwen2.5-vl-7b,5,1.0,0.0011672973632812,A,3.0,1
558,GRID-0558,Grid,qwen2.5-vl-7b,5,0.99609375,0.004058837890625,A,3.0,1
559,GRID-0559,Grid,qwen2.5-vl-7b,5,0.9921875,0.00860595703125,A,3.0,1
560,GRID-0560,Grid,qwen2.5-vl-7b,5,0.0017013549804687,1.0,B,3.0,1
561,GRID-0561,Grid,qwen2.5-vl-7b,5,0.0035858154296875,0.99609375,B,3.0,1
562,GRID-0562,Grid,qwen2.5-vl-7b,5,0.004058837890625,0.99609375,B,3.0,1
563,GRID-0563,Grid,qwen2.5-vl-7b,5,0.07568359375,0.921875,B,3.0,1
564,GRID-0564,Grid,qwen2.5-vl-7b,5,1.0,0.0006256103515625,A,3.0,1
565,GRID-0565,Grid,qwen2.5-vl-7b,5,0.012451171875,0.98828125,B,3.0,1
566,GRID-0566,Grid,qwen2.5-vl-7b,5,0.012451171875,0.98828125,B,3.0,1
567,GRID-0567,Grid,qwen2.5-vl-7b,5,0.3203125,0.6796875,B,3.0,1
568,GRID-0568,Grid,qwen2.5-vl-7b,5,0.003173828125,0.99609375,B,3.0,1
569,GRID-0569,Grid,qwen2.5-vl-7b,5,0.001922607421875,0.99609375,B,3.0,1
570,GRID-0570,Grid,qwen2.5-vl-7b,5,0.00970458984375,0.98828125,B,3.0,1
571,GRID-0571,Grid,qwen2.5-vl-7b,5,0.012451171875,0.98828125,B,3.0,1
572,GRID-0572,Grid,qwen2.5-vl-7b,5,1.0,0.0013275146484375,A,4.0,1
573,GRID-0573,Grid,qwen2.5-vl-7b,5,0.029296875,0.96875,B,3.0,1
